Query	Hit_type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
fig|573.13583.peg.4669	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13576.peg.2756	specific	395092	98	418	3.14185e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13567.peg.288	specific	395092	98	418	8.23989e-33	126.078	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13555.peg.4769	specific	395092	98	418	9.83812e-34	128.775	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13541.peg.3855	specific	395092	98	418	5.85157e-34	129.16	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13533.peg.1114	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13516.peg.1953	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13508.peg.1646	specific	395092	98	418	3.14185e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13496.peg.620	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13487.peg.1223	specific	395092	98	418	2.02611e-34	130.701	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13473.peg.1405	specific	395092	98	418	2.43386e-33	127.619	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13442.peg.3711	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13335.peg.1973	specific	395092	98	418	3.07523e-33	127.234	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13319.peg.816	specific	395092	98	418	2.86627e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13308.peg.3221	specific	395092	98	418	3.07841e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13297.peg.1869	specific	395092	98	418	9.83812e-34	128.775	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13285.peg.3878	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13268.peg.1201	specific	395092	98	418	2.24378e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13254.peg.1916	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13239.peg.1722	specific	395092	98	418	2.24378e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13204.peg.1880	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13186.peg.1026	specific	395092	98	418	2.24378e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13171.peg.1160	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13165.peg.2661	specific	395092	98	418	3.37435e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13144.peg.1980	specific	395092	98	418	2.02611e-34	130.701	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13133.peg.1903	specific	395092	98	418	1.2951e-33	128.39	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13123.peg.2634	specific	395092	98	418	2.02611e-34	130.701	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13107.peg.1749	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13100.peg.296	specific	395092	98	418	5.85157e-34	129.16	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13087.peg.1162	specific	395092	98	418	2.24378e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13063.peg.657	specific	395092	98	418	2.53602e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13050.peg.1307	specific	395092	98	418	2.24378e-34	130.316	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13036.peg.839	specific	395092	98	418	2.86627e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.12783.peg.3716|AM486_18380	specific	395092	98	418	3.93205e-34	129.93	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.12773.peg.1583|AM385_07745	specific	395092	98	418	2.43386e-33	127.619	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9112.peg.71|FJV26_00345	specific	395092	34	385	3.66634e-49	169.606	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9093.peg.1990|FJV29_09760	specific	395092	34	385	3.16373e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9082.peg.3334|FJV23_16495	specific	395092	34	385	1.00806e-47	165.754	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9069.peg.616|FJU73_03065	specific	395092	34	385	3.66634e-49	169.606	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9056.peg.2938|FJU40_14630	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9030.peg.612|FJV10_03000	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8102.peg.311	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8094.peg.388	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8088.peg.191	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8082.peg.3720	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8072.peg.3668	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8064.peg.3309	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8056.peg.3024	specific	395092	34	385	4.33917e-49	169.606	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8050.peg.3289	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8044.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8038.peg.2968	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8032.peg.1071	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8025.peg.603	specific	395092	34	385	5.47028e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8018.peg.2101	specific	395092	34	385	1.4559e-48	168.065	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8012.peg.3246	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8006.peg.3066	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7998.peg.691	specific	395092	34	385	3.30743e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7990.peg.1274	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7982.peg.1939	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7969.peg.1225	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7960.peg.494	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7952.peg.519	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7944.peg.465	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7937.peg.211	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7929.peg.228	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7923.peg.546	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7914.peg.1010	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7905.peg.1152	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7898.peg.465	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7889.peg.546	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7882.peg.1237	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7870.peg.208	specific	395092	34	385	3.66634e-49	169.606	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7863.peg.582	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7846.peg.1152	specific	395092	34	385	2.67999e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7827.peg.191	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7801.peg.1582	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7780.peg.1313	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7771.peg.576	specific	395092	34	385	2.48975e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7765.peg.545	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7754.peg.191	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7741.peg.1850	specific	395092	34	385	1.59526e-49	170.762	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7730.peg.847	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7721.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7712.peg.293	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7704.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7697.peg.1413	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7690.peg.1385	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7683.peg.3067	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7672.peg.1621	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7664.peg.642	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7657.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7647.peg.190	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7638.peg.310	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7623.peg.151	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7616.peg.1700	specific	395092	34	385	4.821e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7609.peg.3343	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7601.peg.2359	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7593.peg.682	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7585.peg.905	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7573.peg.2289	specific	395092	34	385	9.06688e-49	168.45	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7565.peg.947	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7557.peg.210	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7549.peg.2586	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7542.peg.3094	specific	395092	34	385	2.24115e-48	167.68	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7536.peg.1396	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7528.peg.1835	specific	395092	34	385	3.30743e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7520.peg.3747	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7511.peg.870	specific	395092	34	385	4.47844e-49	169.606	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7500.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7493.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7487.peg.231	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7481.peg.190	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7473.peg.494	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7462.peg.3684	specific	395092	34	385	3.13059e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7450.peg.1007	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7435.peg.648	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7427.peg.797	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7419.peg.3766	specific	395092	34	385	9.06688e-49	168.45	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7406.peg.3690	specific	395092	34	385	3.16373e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7380.peg.375	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7370.peg.3553	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7362.peg.3515	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7353.peg.3519	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7345.peg.2587	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.5410.peg.2100|CSB70_2114	specific	395092	34	385	8.56664e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.4704.peg.3131|AM457_15675	specific	395092	34	385	5.08161e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.2844.peg.1542	specific	395092	34	385	9.06688e-49	168.45	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.1555.peg.2437|ASM27_12135	specific	395092	34	385	3.30743e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.1549.peg.3620|AQ975_17925	specific	395092	34	385	2.91526e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.13387.peg.1540|G3T41_07750	specific	395092	34	385	6.20694e-49	169.221	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2159.peg.2823	specific	395092	66	415	9.34923e-98	295.181	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2141.peg.2439	specific	395092	66	415	5.47361e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2124.peg.3783	specific	395092	66	415	5.47361e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.1145.peg.3686|AM383_19045	specific	395092	66	415	5.47361e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
fig|158836.152.peg.3372|BFX86_19725	specific	395092	66	415	5.41459e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.987.peg.2222	specific	395092	92	409	1.84194e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.973.peg.326	specific	395092	92	409	1.03141e-49	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.953.peg.3382	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.928.peg.173	specific	395092	92	409	1.49897e-48	168.065	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.914.peg.5591	specific	395092	92	409	1.49897e-48	168.065	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.893.peg.5053	specific	395092	92	409	2.22679e-49	169.991	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.887.peg.3256	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.876.peg.3417	specific	395092	92	409	5.47767e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.862.peg.2121	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.853.peg.1827	specific	395092	92	409	1.20816e-49	170.762	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.8500.peg.4935	specific	395092	92	409	6.15162e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7858.peg.187|DZA21_00925	specific	395092	92	409	1.03141e-49	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7841.peg.2564|DZA00_12765	specific	395092	92	409	8.5308e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7820.peg.4824|DY993_23950	specific	395092	92	409	1.03141e-49	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7804.peg.1241|DY955_06070	specific	395092	92	409	5.71375e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7787.peg.4634|DY947_23055	specific	395092	92	409	1.49897e-48	168.065	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.6492.peg.3127|AM490_16285	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.6326.peg.6123|CSC45_6204	specific	395092	92	409	1.60604e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5955.peg.4858|CSC33_4931	specific	395092	92	409	9.23466e-49	168.45	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5748.peg.266|CSC26_0261	specific	395092	92	409	5.59447e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5701.peg.2220|CSB92_2238	specific	395092	92	409	1.9622e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5685.peg.4872|CSB97_4945	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.2975.peg.3116	specific	395092	92	409	1.60604e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1482.peg.4192|CH80_20525	specific	395092	92	409	5.71375e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1246.peg.911	specific	395092	92	409	8.5308e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1225.peg.2656	specific	395092	92	409	5.71375e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1210.peg.947	specific	395092	92	409	1.9622e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1196.peg.2774	specific	395092	92	409	6.15162e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1188.peg.2932	specific	395092	92	409	1.20816e-49	170.762	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1180.peg.5234	specific	395092	92	409	5.59447e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1168.peg.148	specific	395092	92	409	8.5308e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1114.peg.3868	specific	395092	92	409	1.03141e-49	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1108.peg.2313	specific	395092	92	409	2.1668e-48	167.295	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1089.peg.4233	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1055.peg.1067	specific	395092	92	409	6.55353e-50	171.532	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1041.peg.4350	specific	395092	92	409	5.14171e-50	171.917	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1022.peg.680	specific	395092	92	409	1.03141e-49	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1008.peg.691	specific	395092	92	409	7.4378e-50	171.147	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.1668.peg.1936|AM452_09600	specific	395092	46	374	6.39932e-49	168.836	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5689.peg.1614|CSB93_1664	specific	395092	128	399	1.49989e-25	105.663	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7858.peg.4998|DZA21_24700	specific	395092	135	392	9.62148e-20	89.0992	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7784.peg.3877|DY944_19270	specific	395092	135	392	9.90279e-20	89.0992	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5778.peg.6183|AM474_30745	specific	395092	135	370	2.87176e-19	87.9436	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5701.peg.5474	specific	395092	135	392	1.05915e-19	89.0992	pfam00144	Beta-lactamase	 - 	cl21491
fig|299767.75.peg.464	specific	395092	46	374	1.12871e-49	170.376	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.987.peg.4672	specific	395092	38	388	1.61527e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.973.peg.3755	specific	395092	38	388	2.74488e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.953.peg.4473	specific	395092	38	388	3.12548e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.928.peg.4135	specific	395092	38	388	3.71625e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.914.peg.4705	specific	395092	38	388	4.6643e-87	267.061	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.893.peg.3061	specific	395092	38	388	4.98562e-86	264.365	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.887.peg.1921	specific	395092	38	388	1.59788e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.876.peg.4754	specific	395092	38	388	9.8186e-88	268.602	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.862.peg.4250	specific	395092	38	388	1.59788e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.853.peg.1991	specific	395092	38	388	2.23478e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.8500.peg.3587	specific	395092	38	388	2.62861e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7858.peg.6060|DZA21_29890	specific	395092	38	388	2.74488e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7841.peg.1766|DZA00_08795	specific	395092	38	388	5.19729e-87	267.061	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7820.peg.2294|DY993_11465	specific	395092	38	388	2.38469e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7804.peg.5971|DY955_29520	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7787.peg.4093|DY947_20360	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.6492.peg.4097|AM490_21105	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.6326.peg.689|CSC45_0702	specific	395092	38	388	2.99308e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5778.peg.2101|AM474_10420	specific	395092	38	388	7.26847e-87	266.676	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5747.peg.42|CSC27_0041	specific	395092	38	388	4.81819e-87	267.061	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5690.peg.683|CSB94_0688	specific	395092	38	388	3.13125e-86	264.75	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.2980.peg.4630	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.2973.peg.4775	specific	395092	38	388	3.13125e-86	264.75	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1477.peg.1449|TN45_06770	specific	395092	38	388	2.99308e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1243.peg.1613	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1223.peg.1660	specific	395092	38	388	1.40329e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1204.peg.2455	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1194.peg.4307	specific	395092	38	388	2.11707e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1187.peg.4062	specific	395092	38	388	4.6643e-87	267.061	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1179.peg.5336	specific	395092	38	388	1.96263e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1159.peg.1582	specific	395092	38	388	2.02739e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1113.peg.3541	specific	395092	38	388	1.59788e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1107.peg.2525	specific	395092	38	388	1.40329e-87	268.217	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1088.peg.2274	specific	395092	38	388	3.13125e-86	264.75	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1052.peg.3694	specific	395092	38	388	2.02739e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1031.peg.2748	specific	395092	38	388	3.13125e-86	264.75	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1020.peg.3356	specific	395092	38	388	2.02739e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1005.peg.2894	specific	395092	38	388	2.33363e-87	267.832	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.8031.peg.86|DY973_00430	specific	395092	25	388	1.64202e-81	252.809	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7845.peg.1633|DZA08_08165	specific	395092	25	388	5.33843e-82	253.965	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7823.peg.2364|DY995_11785	specific	395092	25	388	3.37834e-80	249.342	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7807.peg.1791|DY967_08890	specific	395092	25	388	7.87652e-82	253.579	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7796.peg.2856|DY937_14265	specific	395092	25	388	5.33843e-82	253.965	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7775.peg.1775|DY936_08970	specific	395092	25	388	4.89637e-82	253.965	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.998.peg.2828	specific	395092	16	386	3.10436e-67	215.83	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.984.peg.2202	specific	395092	16	386	9.99895e-67	214.674	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.970.peg.953	specific	395092	16	386	6.16958e-67	215.059	pfam00144	Beta-lactamase	 - 	cl21491
