Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#38 - >GOB-1_class_B	superfamily	451500	31	284	7.15047e-173	477.732	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#38 - >GOB-1_class_B	non-specific	293846	31	284	3.86913e-107	311.562	cd16288	BJP-1_FEZ-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293865	31	284	1.548e-74	228.484	cd16307	FEZ-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293794	31	264	3.32645e-71	219.724	cd07708	MBL-B3-like	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293868	31	266	2.05705e-66	207.688	cd16310	Mbl1b-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293867	31	280	5.75274e-66	206.566	cd16309	BJP-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293838	31	284	5.52111e-49	162.754	cd16280	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293848	31	266	1.03555e-48	162.517	cd16290	AIM-1_SMB-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293873	31	260	1.08762e-45	154.429	cd16315	EVM-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293871	31	264	3.61409e-45	153.095	cd16313	SMB-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293869	31	267	6.32067e-39	137.041	cd16311	THIN-B2-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293870	31	264	3.70429e-36	130.107	cd16312	THIN-B-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293872	31	250	5.47149e-35	126.93	cd16314	AIM-1-like_MBL-B3	 - 	cl23716
Q#38 - >GOB-1_class_B	specific	214854	54	241	2.48772e-31	114.958	smart00849	Lactamase_B	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293807	55	198	6.15797e-31	114.626	cd07721	yflN-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293792	47	188	2.74798e-29	109.683	cd06262	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	specific	223565	47	188	6.95297e-22	91.7808	COG0491	GloB	C	cl33908
Q#38 - >GOB-1_class_B	superfamily	223565	47	188	6.95297e-22	91.7808	cl33908	GloB superfamily	C	 - 
Q#38 - >GOB-1_class_B	specific	425851	54	241	5.609e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293812	43	188	4.35665e-19	83.3109	cd07726	ST1585-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293877	47	188	4.3146e-18	80.4709	cd16322	TTHA1623-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293798	54	193	3.27228e-15	71.8909	cd07712	MBLAC2-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293840	56	198	1.64757e-14	70.6724	cd16282	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293809	54	188	2.3589e-14	69.026	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293815	31	188	3.63037e-13	67.2395	cd07729	AHL_lactonase_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293811	54	241	2.35921e-12	64.242	cd07725	TTHA1429-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293833	77	182	1.67264e-11	61.3988	cd16275	BaeB-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293806	55	190	2.10206e-10	59.4845	cd07720	OPHC2-like_MBL-fold	NC	cl23716
Q#38 - >GOB-1_class_B	non-specific	293797	56	198	3.64726e-10	57.9806	cd07711	MBLAC1-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293808	54	185	9.4101e-10	56.7728	cd07722	LACTB2-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293823	77	183	3.59754e-09	55.2517	cd07737	YcbL-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293810	48	188	3.99845e-09	54.713	cd07724	POD-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293834	43	243	3.18868e-08	52.587	cd16276	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	224158	54	132	5.17283e-08	52.7847	COG1237	COG1237	C	cl43363
Q#38 - >GOB-1_class_B	superfamily	224158	54	132	5.17283e-08	52.7847	cl43363	COG1237 superfamily	C	 - 
Q#38 - >GOB-1_class_B	non-specific	293829	60	187	1.13602e-07	50.9918	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293799	54	120	1.72526e-07	51.0834	cd07713	DHPS-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293813	43	196	3.18575e-07	49.5013	cd07727	YmaE-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293836	95	185	3.60446e-07	49.4121	cd16278	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#38 - >GOB-1_class_B	non-specific	223503	34	175	4.65931e-07	50.3785	COG0426	NorV	C	cl33867
Q#38 - >GOB-1_class_B	superfamily	223503	34	175	4.65931e-07	50.3785	cl33867	NorV superfamily	C	 - 
Q#38 - >GOB-1_class_B	non-specific	215223	66	184	6.36541e-07	49.8413	PLN02398	PLN02398	NC	cl30129
Q#38 - >GOB-1_class_B	superfamily	215223	66	184	6.36541e-07	49.8413	cl30129	PLN02398 superfamily	NC	 - 
Q#38 - >GOB-1_class_B	non-specific	293795	40	174	1.63313e-06	47.867	cd07709	flavodiiron_proteins_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293837	53	185	2.57861e-06	47.0834	cd16279	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	432732	63	186	5.0452e-06	46.1487	pfam12706	Lactamase_B_2	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293805	53	188	1.86333e-05	44.4294	cd07719	arylsulfatase_AtsA-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	225212	53	190	2.83808e-05	44.6348	COG2333	ComEC	C	cl28169
Q#38 - >GOB-1_class_B	superfamily	225212	53	190	2.83808e-05	44.6348	cl28169	ComEC superfamily	C	 - 
Q#38 - >GOB-1_class_B	non-specific	223668	39	168	3.50853e-05	44.9485	COG0595	RnjA	C	cl33967
Q#38 - >GOB-1_class_B	superfamily	223668	39	168	3.50853e-05	44.9485	cl33967	RnjA superfamily	C	 - 
Q#38 - >GOB-1_class_B	non-specific	293853	53	191	4.7759e-05	43.2165	cd16295	TTHA0252-CPSF-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293817	54	171	4.91689e-05	42.8915	cd07731	ComA-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293820	56	193	5.04969e-05	43.0884	cd07734	Int9-11_CPSF2-3-like_MBL-fold	 - 	cl23716
Q#38 - >GOB-1_class_B	non-specific	293862	46	177	5.49324e-05	43.4272	cd16304	BcII-like_MBL-B1	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	179371	53	130	0.000240858	41.6916	PRK02113	PRK02113	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293839	26	105	0.000830076	40.171	cd16281	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	293796	38	105	0.00128873	39.4061	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#38 - >GOB-1_class_B	non-specific	225130	53	269	0.00172221	39.04	COG2220	UlaG	 - 	cl28168
Q#38 - >GOB-1_class_B	superfamily	225130	53	269	0.00172221	39.04	cl28168	UlaG superfamily	 - 	 - 
Q#38 - >GOB-1_class_B	non-specific	293828	81	110	0.00392229	37.9892	cd07742	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#38 - >GOB-1_class_B	non-specific	293816	82	132	0.0070229	37.2477	cd07730	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#39 - >GOB-2_class_B	specific	293866	10	252	9.99155e-166	458.087	cd16308	GOB1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	superfamily	451500	10	252	9.99155e-166	458.087	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#39 - >GOB-2_class_B	non-specific	293846	10	247	8.75617e-106	306.555	cd16288	BJP-1_FEZ-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293865	10	247	7.76203e-73	222.706	cd16307	FEZ-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293794	10	243	4.97559e-71	217.798	cd07708	MBL-B3-like	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293868	10	245	1.80422e-65	203.836	cd16310	Mbl1b-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293867	10	252	3.41916e-65	203.099	cd16309	BJP-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293848	10	245	4.00456e-48	159.436	cd16290	AIM-1_SMB-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293838	10	251	7.88331e-47	156.206	cd16280	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293873	10	239	4.4009e-45	151.348	cd16315	EVM-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293871	10	243	7.28826e-45	151.169	cd16313	SMB-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293869	10	246	1.06395e-38	135.5	cd16311	THIN-B2-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293870	10	243	6.28175e-36	128.181	cd16312	THIN-B-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293872	10	229	1.11539e-34	124.619	cd16314	AIM-1-like_MBL-B3	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293807	34	177	2.3508e-31	114.626	cd07721	yflN-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	specific	214854	33	220	2.85608e-31	113.803	smart00849	Lactamase_B	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293792	26	167	5.45876e-29	108.142	cd06262	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	specific	223565	34	167	8.54556e-22	90.6252	COG0491	GloB	C	cl33908
Q#39 - >GOB-2_class_B	superfamily	223565	34	167	8.54556e-22	90.6252	cl33908	GloB superfamily	C	 - 
Q#39 - >GOB-2_class_B	specific	425851	33	220	5.04747e-20	84.7277	pfam00753	Lactamase_B	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293812	22	167	5.50465e-19	82.1553	cd07726	ST1585-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293877	26	167	1.53952e-18	80.8561	cd16322	TTHA1623-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293798	23	172	8.17753e-16	73.0465	cd07712	MBLAC2-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293840	35	177	9.45446e-15	70.6724	cd16282	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293809	33	167	2.21967e-14	68.6408	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293815	10	167	4.49545e-13	66.4691	cd07729	AHL_lactonase_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293811	33	220	3.11811e-12	63.0864	cd07725	TTHA1429-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293833	56	161	1.45707e-11	61.0136	cd16275	BaeB-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293806	34	169	1.36838e-10	59.4845	cd07720	OPHC2-like_MBL-fold	NC	cl23716
Q#39 - >GOB-2_class_B	non-specific	293797	35	177	3.53166e-10	57.5954	cd07711	MBLAC1-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293808	33	164	6.7469e-10	56.7728	cd07722	LACTB2-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293810	26	167	1.66361e-09	55.4834	cd07724	POD-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293823	56	162	2.87139e-09	54.8665	cd07737	YcbL-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	224158	33	111	3.62783e-08	52.7847	COG1237	COG1237	C	cl43363
Q#39 - >GOB-2_class_B	superfamily	224158	33	111	3.62783e-08	52.7847	cl43363	COG1237 superfamily	C	 - 
Q#39 - >GOB-2_class_B	non-specific	293829	39	166	1.15668e-07	50.6066	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293799	33	99	1.28974e-07	51.0834	cd07713	DHPS-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293813	22	175	1.36515e-07	50.2717	cd07727	YmaE-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293834	22	222	1.87455e-07	49.8906	cd16276	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293836	74	164	2.70214e-07	49.4121	cd16278	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#39 - >GOB-2_class_B	non-specific	215223	45	163	4.44616e-07	49.8413	PLN02398	PLN02398	NC	cl30129
Q#39 - >GOB-2_class_B	superfamily	215223	45	163	4.44616e-07	49.8413	cl30129	PLN02398 superfamily	NC	 - 
Q#39 - >GOB-2_class_B	non-specific	223503	13	154	4.87906e-07	49.9933	COG0426	NorV	C	cl33867
Q#39 - >GOB-2_class_B	superfamily	223503	13	154	4.87906e-07	49.9933	cl33867	NorV superfamily	C	 - 
Q#39 - >GOB-2_class_B	non-specific	293837	32	164	1.96447e-06	47.0834	cd16279	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293795	19	153	2.90585e-06	47.0966	cd07709	flavodiiron_proteins_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	432732	42	165	3.86649e-06	46.1487	pfam12706	Lactamase_B_2	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293805	32	167	1.44529e-05	44.4294	cd07719	arylsulfatase_AtsA-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	225212	32	169	2.61163e-05	44.2496	COG2333	ComEC	C	cl28169
Q#39 - >GOB-2_class_B	superfamily	225212	32	169	2.61163e-05	44.2496	cl28169	ComEC superfamily	C	 - 
Q#39 - >GOB-2_class_B	non-specific	293853	32	170	4.36708e-05	43.2165	cd16295	TTHA0252-CPSF-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293817	33	150	4.51167e-05	42.8915	cd07731	ComA-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293820	35	172	4.63722e-05	43.0884	cd07734	Int9-11_CPSF2-3-like_MBL-fold	 - 	cl23716
Q#39 - >GOB-2_class_B	non-specific	293862	25	156	7.24129e-05	42.6568	cd16304	BcII-like_MBL-B1	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	223668	18	147	8.02904e-05	43.4077	COG0595	RnjA	C	cl33967
Q#39 - >GOB-2_class_B	superfamily	223668	18	147	8.02904e-05	43.4077	cl33967	RnjA superfamily	C	 - 
Q#39 - >GOB-2_class_B	non-specific	179371	32	109	0.000184608	41.6916	PRK02113	PRK02113	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	293839	35	84	0.000828408	39.7858	cd16281	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#39 - >GOB-2_class_B	non-specific	225130	32	248	0.00290311	37.8844	COG2220	UlaG	 - 	cl28168
Q#39 - >GOB-2_class_B	superfamily	225130	32	248	0.00290311	37.8844	cl28168	UlaG superfamily	 - 	 - 
Q#39 - >GOB-2_class_B	non-specific	293828	60	89	0.00306636	37.9892	cd07742	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#39 - >GOB-2_class_B	non-specific	293816	61	111	0.00551042	37.2477	cd07730	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#39 - >GOB-2_class_B	non-specific	293796	17	84	0.00896972	36.3246	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293866	10	252	3.72648e-164	454.235	cd16308	GOB1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	superfamily	451500	10	252	3.72648e-164	454.235	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#40 - >GOB-3_class_B	non-specific	293846	10	247	9.66172e-106	306.17	cd16288	BJP-1_FEZ-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293865	10	247	5.40329e-71	218.084	cd16307	FEZ-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293794	10	243	7.63311e-70	214.717	cd07708	MBL-B3-like	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293867	10	252	6.28093e-66	205.025	cd16309	BJP-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293868	10	245	9.6007e-64	199.599	cd16310	Mbl1b-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293838	10	251	1.50956e-50	165.451	cd16280	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293848	10	245	7.53663e-49	161.362	cd16290	AIM-1_SMB-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293873	10	239	4.11569e-47	156.74	cd16315	EVM-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293871	10	243	8.89337e-42	143.08	cd16313	SMB-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293869	10	246	5.87406e-38	133.574	cd16311	THIN-B2-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293847	10	221	4.90261e-36	128.01	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293872	10	229	4.23773e-35	125.774	cd16314	AIM-1-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293870	10	243	1.0213e-33	122.403	cd16312	THIN-B-like_MBL-B3	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293807	34	177	1.43791e-32	117.708	cd07721	yflN-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	specific	214854	33	220	1.32326e-31	114.573	smart00849	Lactamase_B	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293792	26	167	8.66071e-30	110.068	cd06262	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	specific	223565	34	167	6.84747e-21	88.314	COG0491	GloB	C	cl33908
Q#40 - >GOB-3_class_B	superfamily	223565	34	167	6.84747e-21	88.314	cl33908	GloB superfamily	C	 - 
Q#40 - >GOB-3_class_B	specific	425851	33	220	3.12943e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293877	26	167	2.25258e-19	83.1673	cd16322	TTHA1623-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293812	22	167	5.12134e-19	82.1553	cd07726	ST1585-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293809	33	167	2.8076e-14	68.2556	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293840	35	177	8.78097e-14	67.976	cd16282	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293798	33	172	2.14536e-13	66.4981	cd07712	MBLAC2-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293815	10	167	3.83639e-13	66.8543	cd07729	AHL_lactonase_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293833	56	161	8.71194e-13	64.4804	cd16275	BaeB-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293806	34	169	1.5477e-12	65.2625	cd07720	OPHC2-like_MBL-fold	NC	cl23716
Q#40 - >GOB-3_class_B	non-specific	293811	33	170	5.80392e-12	62.316	cd07725	TTHA1429-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293823	56	162	3.37127e-10	57.5629	cd07737	YcbL-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293810	27	167	5.2367e-10	57.0242	cd07724	POD-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293829	39	220	5.60992e-10	57.155	cd07743	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293808	33	164	6.7469e-10	56.7728	cd07722	LACTB2-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293836	74	164	4.97886e-09	54.4197	cd16278	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#40 - >GOB-3_class_B	non-specific	215223	45	163	7.36726e-09	55.2341	PLN02398	PLN02398	NC	cl30129
Q#40 - >GOB-3_class_B	superfamily	215223	45	163	7.36726e-09	55.2341	cl30129	PLN02398 superfamily	NC	 - 
Q#40 - >GOB-3_class_B	non-specific	293834	22	222	7.40696e-09	53.7426	cd16276	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	224158	33	111	1.28314e-08	53.9403	COG1237	COG1237	C	cl43363
Q#40 - >GOB-3_class_B	superfamily	224158	33	111	1.28314e-08	53.9403	cl43363	COG1237 superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	223503	14	154	6.34415e-08	52.6897	COG0426	NorV	C	cl33867
Q#40 - >GOB-3_class_B	superfamily	223503	14	154	6.34415e-08	52.6897	cl33867	NorV superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	293799	33	99	1.06947e-07	51.4686	cd07713	DHPS-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293797	35	177	1.24344e-07	50.2766	cd07711	MBLAC1-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293813	22	175	1.51858e-07	49.8865	cd07727	YmaE-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	432732	42	154	7.65187e-07	48.0747	pfam12706	Lactamase_B_2	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293862	25	156	3.48784e-06	46.5088	cd16304	BcII-like_MBL-B1	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293795	19	153	5.69539e-06	45.941	cd07709	flavodiiron_proteins_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	223668	18	147	1.03758e-05	46.1041	COG0595	RnjA	C	cl33967
Q#40 - >GOB-3_class_B	superfamily	223668	18	147	1.03758e-05	46.1041	cl33967	RnjA superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	293837	32	164	3.20268e-05	43.2314	cd16279	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	179371	32	109	5.37497e-05	43.2324	PRK02113	PRK02113	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293817	33	150	6.28936e-05	42.5063	cd07731	ComA-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293853	32	86	6.9923e-05	42.4461	cd16295	TTHA0252-CPSF-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293839	5	84	0.000152893	41.7118	cd16281	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	293820	35	172	0.00024049	40.7772	cd07734	Int9-11_CPSF2-3-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	293805	32	167	0.000445544	40.1922	cd07719	arylsulfatase_AtsA-like_MBL-fold	 - 	cl23716
Q#40 - >GOB-3_class_B	non-specific	225212	32	169	0.000536917	40.3976	COG2333	ComEC	C	cl28169
Q#40 - >GOB-3_class_B	superfamily	225212	32	169	0.000536917	40.3976	cl28169	ComEC superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	225130	32	172	0.000586857	40.1956	COG2220	UlaG	C	cl28168
Q#40 - >GOB-3_class_B	superfamily	225130	32	172	0.000586857	40.1956	cl28168	UlaG superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	293796	17	104	0.000616347	39.7913	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#40 - >GOB-3_class_B	non-specific	178088	70	168	0.0032389	37.8186	PLN02469	PLN02469	C	cl31885
Q#40 - >GOB-3_class_B	superfamily	178088	70	168	0.0032389	37.8186	cl31885	PLN02469 superfamily	C	 - 
Q#40 - >GOB-3_class_B	non-specific	224157	33	169	0.00410439	37.7875	COG1236	YSH1	C	cl34201
Q#40 - >GOB-3_class_B	superfamily	224157	33	169	0.00410439	37.7875	cl34201	YSH1 superfamily	C	 - 
Q#41 - >GOB-4_class_B	specific	293866	10	252	9.15568e-165	455.776	cd16308	GOB1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	superfamily	451500	10	252	9.15568e-165	455.776	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#41 - >GOB-4_class_B	non-specific	293846	10	247	2.11321e-106	308.096	cd16288	BJP-1_FEZ-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293865	10	247	1.1237e-72	222.321	cd16307	FEZ-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293794	10	243	4.86849e-71	217.798	cd07708	MBL-B3-like	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293867	10	252	1.7812e-66	206.566	cd16309	BJP-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293868	10	245	1.82343e-64	201.14	cd16310	Mbl1b-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293848	10	245	2.32739e-49	162.903	cd16290	AIM-1_SMB-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293838	10	174	5.54437e-49	161.599	cd16280	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#41 - >GOB-4_class_B	non-specific	293873	10	239	1.18427e-45	152.888	cd16315	EVM-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293871	10	243	6.35476e-43	146.161	cd16313	SMB-1-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293869	10	246	7.32017e-39	135.885	cd16311	THIN-B2-like_MBL-B3	 - 	cl23716
Q#41 - >GOB-4_class_B	non-specific	293872	10	229	4.42194e-35	125.774	cd16314	AIM-1-like_MBL-B3	 - 	cl23716
