Query	Hit_type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
fig|573.17943.peg.1439|AM389_07105	specific	425939	272	612	1.85008e-75	243.092	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15420.peg.2505|AM359_15985	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15043.peg.4916|AM393_24500	specific	425939	272	612	1.13681e-75	243.863	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14543.peg.950	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14534.peg.4145	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14527.peg.658	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14520.peg.772	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14514.peg.658	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14506.peg.285	specific	425939	272	612	4.89872e-75	241.937	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14500.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14491.peg.4124	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14486.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14474.peg.241	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14467.peg.246	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14460.peg.264	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14448.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14437.peg.246	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14422.peg.63	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14407.peg.771	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14398.peg.71	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14375.peg.1519	specific	425939	272	612	1.90978e-75	243.092	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14361.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14342.peg.822	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14334.peg.113	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14323.peg.3965	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14310.peg.2410	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14298.peg.991	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14285.peg.680	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14262.peg.3877	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14249.peg.2364	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14227.peg.676	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14212.peg.4303	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14207.peg.2846	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14199.peg.3904	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14194.peg.3046	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14174.peg.3490	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14161.peg.159	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14144.peg.2125	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14132.peg.1307	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14126.peg.2825	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14113.peg.1605	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14106.peg.1835	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14095.peg.4994	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14078.peg.663	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14067.peg.2118	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14055.peg.2559	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14042.peg.772	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14035.peg.622	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14017.peg.2131	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14009.peg.1432	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13992.peg.5174	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13979.peg.2746	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13969.peg.1443	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13954.peg.172	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13939.peg.5236	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13926.peg.619	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13909.peg.920	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13899.peg.64	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13883.peg.3655	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13866.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13848.peg.1647	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13834.peg.67	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13820.peg.114	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13807.peg.172	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13779.peg.2377	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13767.peg.640	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13758.peg.1706	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13744.peg.1572	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13727.peg.625	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13717.peg.3449	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13710.peg.2730	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13702.peg.1834	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13694.peg.4967	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13667.peg.415	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13656.peg.480	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13646.peg.4626	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13638.peg.2426	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13625.peg.2044	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13613.peg.2853	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13606.peg.935	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13591.peg.4130	specific	425939	272	612	1.39012e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13581.peg.1058	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13575.peg.2028	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13560.peg.3687	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13549.peg.1400	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13538.peg.566	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13519.peg.2355	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13509.peg.4010	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13497.peg.5561	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13487.peg.160	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13474.peg.1632	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13466.peg.1855	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13329.peg.411	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13314.peg.104	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13301.peg.306	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13285.peg.236	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13268.peg.264	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13261.peg.1947	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13239.peg.3444	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13199.peg.1586	specific	425939	272	612	1.43498e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13186.peg.3920	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13172.peg.262	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13162.peg.240	specific	425939	272	612	4.59734e-75	242.322	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13144.peg.116	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13129.peg.276	specific	425939	272	612	3.69982e-76	245.018	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13123.peg.265	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13115.peg.1344	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13103.peg.2011	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13091.peg.2540	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13064.peg.1433	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13056.peg.306	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13038.peg.2836	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.12782.peg.530|AM395_02565	specific	425939	272	612	1.13681e-75	243.863	pfam00905	Transpeptidase	 - 	cl21491
fig|573.12777.peg.1513|AM367_07425	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|72407.1602.peg.3981|KGB32_19550	specific	425939	271	609	4.04148e-89	278.916	pfam00905	Transpeptidase	 - 	cl21491
fig|72407.1436.peg.3801|KpUFPRC9_03687	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.9724.peg.1277|AM477_06630	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7033.peg.690	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7028.peg.796	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7023.peg.756	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.33903.peg.3763|E4W47_18555	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.32135.peg.5272|E4W36_09030	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.31038.peg.780|E4W58_18100	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.31031.peg.4439|E4W46_06075	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.27954.peg.2016|F3Y16_07125	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24449.peg.1775	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24386.peg.4253	specific	425939	271	609	6.7494e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24332.peg.4038	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24302.peg.170	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24287.peg.2179	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24266.peg.1920	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24248.peg.288	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.20062.peg.1040|AM454_05170	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18680.peg.4041|CSB99_4160	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18093.peg.4357|AM400_24465	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.17943.peg.2585|AM389_12675	specific	425939	271	609	6.96922e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15420.peg.1164|AM359_09060	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15043.peg.3643|AM393_18270	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14543.peg.3432	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14535.peg.4040	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14529.peg.1838	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14522.peg.4663	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14517.peg.4256	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14510.peg.4433	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14503.peg.1731	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14494.peg.4080	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14488.peg.4567	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14481.peg.4896	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14470.peg.4566	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14464.peg.4240	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14458.peg.3652	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14446.peg.4279	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14438.peg.3764	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14427.peg.1187	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14421.peg.2023	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14411.peg.2934	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14403.peg.3791	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14392.peg.1532	specific	425939	271	609	8.128769999999999e-88	275.449	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14375.peg.464	specific	425939	271	609	3.4349499999999997e-87	273.908	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14363.peg.1522	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14346.peg.3539	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14340.peg.3370	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14334.peg.2171	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14327.peg.4604	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14316.peg.4262	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14304.peg.4866	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14299.peg.1520	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14286.peg.4198	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14275.peg.3285	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14265.peg.3839	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14257.peg.1574	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14237.peg.1544	specific	425939	271	609	4.1041899999999995e-88	276.22	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14221.peg.957	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14212.peg.4587	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14207.peg.4070	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14199.peg.255	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14194.peg.2247	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14176.peg.1206	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14168.peg.2813	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14160.peg.2410	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14143.peg.365	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14132.peg.3002	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14126.peg.3747	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14113.peg.3984	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14107.peg.3265	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14099.peg.501	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14087.peg.3131	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14077.peg.3125	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14068.peg.3194	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14059.peg.1163	specific	425939	271	609	1.80335e-88	276.99	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14047.peg.2268	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14041.peg.2987	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14034.peg.506	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14017.peg.2812	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14010.peg.3065	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14001.peg.1939	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13982.peg.3139	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13971.peg.3192	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13957.peg.2365	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13944.peg.2934	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13938.peg.536	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13928.peg.4960	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13918.peg.2680	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13907.peg.4188	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13897.peg.501	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13883.peg.3789	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13870.peg.1161	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13863.peg.1767	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13853.peg.2658	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13843.peg.337	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13832.peg.4312	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13821.peg.2605	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13813.peg.2512	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13803.peg.3867	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13792.peg.3356	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13777.peg.2492	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13767.peg.2790	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13760.peg.3124	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13747.peg.4441	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13731.peg.3982	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13720.peg.1572	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13714.peg.3916	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13708.peg.4165	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13700.peg.3181	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13687.peg.3337	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13672.peg.1626	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13664.peg.1121	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13652.peg.3109	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13644.peg.775	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
