Query	Hit_type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
fig|287.5751.peg.3930|CSC28_4010	specific	425851	28	220	1.7392800000000002e-18	80.4905	pfam00753	Lactamase_B	 - 	cl23716
fig|287.5685.peg.2654|CSB97_2690	specific	425851	28	220	7.05809e-19	81.2609	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1250.peg.4970	specific	425851	28	220	5.61757e-19	81.6461	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1210.peg.2814	specific	425851	28	220	1.4736e-18	80.4905	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1185.peg.4620	specific	425851	28	220	5.61757e-19	81.6461	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1114.peg.559	specific	425851	28	220	7.05809e-19	81.2609	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1072.peg.5760	specific	425851	28	220	7.05809e-19	81.2609	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1022.peg.5472	specific	425851	28	220	1.03595e-18	80.8757	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9089.peg.731|FJU99_03560	specific	425851	26	171	1.00497e-16	75.4829	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9056.peg.1230|FJU40_06110	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8099.peg.1840	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8083.peg.1862	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8063.peg.1681	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8046.peg.1575	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8030.peg.1718	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8014.peg.3071	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7996.peg.1762	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7972.peg.1810	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7951.peg.2183	specific	425851	21	171	1.73449e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7931.peg.990	specific	425851	21	171	1.27138e-17	77.7941	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7913.peg.1893	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7891.peg.389	specific	425851	21	171	1.3115e-17	77.7941	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7869.peg.77	specific	425851	21	171	1.73449e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7832.peg.76	specific	425851	21	171	1.73449e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7777.peg.105	specific	425851	21	171	1.15822e-17	77.7941	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7758.peg.655	specific	425851	21	171	3.064e-17	76.6385	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7729.peg.1584	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7707.peg.1645	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7689.peg.76	specific	425851	21	171	1.73449e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7666.peg.3275	specific	425851	21	171	4.58525e-17	76.2533	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7646.peg.1622	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7618.peg.1319	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7599.peg.392	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7577.peg.2898	specific	425851	21	171	7.84495e-17	75.4829	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7556.peg.1970	specific	425851	21	171	1.42477e-17	77.7941	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7538.peg.86	specific	425851	21	171	1.73449e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7519.peg.249	specific	425851	21	171	3.578e-17	76.6385	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7496.peg.1840	specific	425851	21	171	2.29359e-17	77.0237	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7479.peg.621	specific	425851	21	171	7.14892e-17	75.8681	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7456.peg.1221	specific	425851	21	171	5.323210000000001e-18	78.9497	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7431.peg.1855	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7400.peg.1376	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7364.peg.543	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7343.peg.1964	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.2846.peg.1926	specific	425851	21	171	1.71663e-17	77.4089	pfam00753	Lactamase_B	 - 	cl23716
fig|470.1548.peg.2018|AQ974_10000	specific	425851	26	171	1.00497e-16	75.4829	pfam00753	Lactamase_B	 - 	cl23716
fig|72407.1435.peg.2012|KpUFPRD8_01952	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.7027.peg.1111	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.32134.peg.306|E4W42_10210	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.27953.peg.3608|F3Y17_16075	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.24325.peg.4018	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.24264.peg.1510	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.18543.peg.1019|AM387_04850	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.15217.peg.1507|AM359_10890	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14534.peg.3186	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14515.peg.4187	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14492.peg.4139	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14469.peg.4220	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14445.peg.1667	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14420.peg.3138	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14391.peg.4295	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14345.peg.2064	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14323.peg.601	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14298.peg.340	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14262.peg.4145	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14220.peg.1523	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14198.peg.3410	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14164.peg.2832	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14131.peg.4295	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14106.peg.3029	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14075.peg.4163	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14046.peg.3795	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.14016.peg.1438	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13980.peg.2969	specific	425851	8	192	4.54663e-33	117.855	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13943.peg.2129	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13916.peg.4240	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13882.peg.3189	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13851.peg.2893	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13820.peg.3899	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13789.peg.3784	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13758.peg.795	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13720.peg.2460	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13700.peg.4200	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13664.peg.3696	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13639.peg.2489	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13619.peg.3908	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13586.peg.2357	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13560.peg.2774	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13537.peg.2124	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13507.peg.5202	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13480.peg.4259	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13409.peg.2760	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13313.peg.4178	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13285.peg.4364	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13246.peg.4023	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13186.peg.4126	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13151.peg.4108	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13123.peg.3673	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13095.peg.4185	specific	425851	8	192	6.44329e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13054.peg.2166	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|573.12781.peg.4071|AM399_20465	specific	425851	8	192	1.4654999999999998e-32	116.314	pfam00753	Lactamase_B	 - 	cl23716
fig|562.50293.peg.1090|ELV19_19590	specific	425851	8	192	1.53907e-34	121.707	pfam00753	Lactamase_B	 - 	cl23716
fig|562.50247.peg.635|ELX80_12135	specific	425851	8	192	1.53907e-34	121.707	pfam00753	Lactamase_B	 - 	cl23716
fig|562.45845.peg.1955|CPA47_09780	specific	425851	8	192	2.24257e-34	120.936	pfam00753	Lactamase_B	 - 	cl23716
fig|562.42818.peg.797	specific	425851	8	192	2.87189e-34	120.936	pfam00753	Lactamase_B	 - 	cl23716
fig|562.42707.peg.1381	specific	425851	8	192	2.19485e-34	121.322	pfam00753	Lactamase_B	 - 	cl23716
fig|562.30362.peg.4551|AM464_22615	specific	425851	8	192	1.8880500000000002e-34	121.322	pfam00753	Lactamase_B	 - 	cl23716
fig|562.20499.peg.2741|AM408_14610	specific	425851	8	192	1.8880500000000002e-34	121.322	pfam00753	Lactamase_B	 - 	cl23716
fig|562.12960.peg.983	specific	425851	8	192	2.19485e-34	121.322	pfam00753	Lactamase_B	 - 	cl23716
fig|550.2146.peg.662	specific	425851	8	192	3.57146e-32	115.544	pfam00753	Lactamase_B	 - 	cl23716
fig|550.2120.peg.1369	specific	425851	8	192	3.31303e-32	115.544	pfam00753	Lactamase_B	 - 	cl23716
fig|550.1526.peg.4149|AM451_20890	specific	425851	8	192	3.31303e-32	115.544	pfam00753	Lactamase_B	 - 	cl23716
fig|2077136.3.peg.4518|AM410_22790	specific	425851	8	192	3.5514e-33	117.855	pfam00753	Lactamase_B	 - 	cl23716
fig|158836.923.peg.2735	specific	425851	8	192	3.60999e-32	115.544	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9093.peg.2867|FJV29_14115	specific	425851	9	193	1.08083e-31	114.003	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9063.peg.1297|FJU57_06380	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8103.peg.3066	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8086.peg.2706	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8067.peg.1554	specific	425851	9	193	4.4845100000000004e-32	115.158	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8049.peg.1992	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8034.peg.360	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8017.peg.2466	specific	425851	9	193	4.0716800000000003e-32	115.158	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8001.peg.90	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7981.peg.2011	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7342.peg.1032	specific	425851	16	194	1.0112e-15	72.0161	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1028.peg.649	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1089.peg.15	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1116.peg.118	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1187.peg.3140	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1221.peg.1264	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.1482.peg.2640|CH80_12925	specific	425851	14	195	3.3081900000000004e-30	110.151	pfam00753	Lactamase_B	 - 	cl23716
fig|287.5689.peg.5777|CSB93_5913	specific	425851	14	195	2.9574300000000004e-32	115.544	pfam00753	Lactamase_B	 - 	cl23716
fig|287.5955.peg.3283|CSC33_3332	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.7778.peg.1028|DY938_05085	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.7820.peg.5528|DY993_27470	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.8027.peg.3904|DY953_19430	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.8546.peg.5529	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.885.peg.814	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.914.peg.4078	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.969.peg.5958	specific	425851	14	195	8.859329999999999e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|287.999.peg.619	specific	425851	14	195	1.81607e-30	110.921	pfam00753	Lactamase_B	 - 	cl23716
fig|287.2972.peg.2883	specific	425851	15	196	9.42236e-31	111.692	pfam00753	Lactamase_B	 - 	cl23716
fig|470.13388.peg.666|G3T40_09485	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.1556.peg.1737|ASM29_08690	specific	425851	9	193	1.08083e-31	114.003	pfam00753	Lactamase_B	 - 	cl23716
fig|470.4704.peg.1223|AM457_06275	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7345.peg.882	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7361.peg.164	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7376.peg.1717	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7417.peg.2637	specific	425851	9	193	1.25594e-31	114.003	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7432.peg.144	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7454.peg.2595	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7471.peg.1595	specific	425851	9	193	2.63202e-31	113.232	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7487.peg.2649	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7498.peg.2444	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7552.peg.2202	specific	425851	9	193	2.30539e-32	115.929	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7568.peg.1196	specific	425851	9	193	4.4845100000000004e-32	115.158	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7585.peg.1475	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7690.peg.2626	specific	425851	9	193	4.0716800000000003e-32	115.158	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7701.peg.753	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7715.peg.1994	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7730.peg.164	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7752.peg.2147	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7767.peg.1992	specific	425851	9	193	5.86421e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7780.peg.603	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7820.peg.823	specific	425851	9	193	2.63202e-31	113.232	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7861.peg.1104	specific	425851	9	193	6.12135e-32	114.773	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7883.peg.2463	specific	425851	9	193	4.0716800000000003e-32	115.158	pfam00753	Lactamase_B	 - 	cl23716
fig|573.13150.peg.865	specific	425851	45	238	4.2835e-18	82.8017	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9050.peg.3650|FJU76_18070	specific	425851	87	260	1.7438e-13	68.1641	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7461.peg.706	specific	425851	87	260	2.28887e-13	67.7789	pfam00753	Lactamase_B	 - 	cl23716
fig|562.50264.peg.3983|ELV17_04220	specific	425851	82	256	2.30073e-16	76.2533	pfam00753	Lactamase_B	 - 	cl23716
fig|562.42858.peg.3661	specific	425851	82	256	2.30073e-16	76.2533	pfam00753	Lactamase_B	 - 	cl23716
fig|562.42780.peg.3313	specific	425851	82	256	2.30073e-16	76.2533	pfam00753	Lactamase_B	 - 	cl23716
fig|562.12959.peg.2139	specific	425851	82	256	2.30073e-16	76.2533	pfam00753	Lactamase_B	 - 	cl23716
fig|299767.74.peg.1452	specific	425851	90	295	4.06379e-19	83.5721	pfam00753	Lactamase_B	 - 	cl23716
fig|550.2162.peg.4381	specific	425851	90	295	3.82658e-19	83.9573	pfam00753	Lactamase_B	 - 	cl23716
fig|550.2141.peg.1919	specific	425851	90	295	3.82658e-19	83.9573	pfam00753	Lactamase_B	 - 	cl23716
fig|550.2108.peg.736	specific	425851	90	295	5.2783e-18	80.4905	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9103.peg.33|FJU85_00175	specific	425851	82	277	1.5356600000000001e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.9069.peg.35|FJU73_00195	specific	425851	82	277	1.50492e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8058.peg.592	specific	425851	82	277	8.62587e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7592.peg.2738	specific	425851	82	277	1.0457e-18	82.4165	pfam00753	Lactamase_B	 - 	cl23716
fig|470.4785.peg.1594|AM481_08220	specific	425851	82	277	1.06787e-19	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7930.peg.3861	specific	425851	88	292	6.95797e-12	63.5417	pfam00753	Lactamase_B	 - 	cl23716
fig|287.5778.peg.4734|AM474_23645	specific	425851	73	292	1.84154e-17	78.9497	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8107.peg.1844	specific	425851	71	266	7.55327e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8088.peg.847	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8069.peg.896	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8049.peg.776	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8034.peg.1217	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.8016.peg.1437	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7998.peg.1367	specific	425851	71	266	1.0128800000000002e-18	82.4165	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7973.peg.5	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7952.peg.341	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7931.peg.2238	specific	425851	71	266	9.05826e-19	82.4165	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7912.peg.5	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7889.peg.33	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7866.peg.2667	specific	425851	71	266	7.55327e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7820.peg.690	specific	425851	71	266	4.145860000000001e-18	80.4905	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7773.peg.34	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7752.peg.1118	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7722.peg.1954	specific	425851	71	266	9.05826e-19	82.4165	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7701.peg.2817	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7685.peg.5	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7659.peg.33	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7637.peg.33	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7609.peg.394	specific	425851	71	266	7.55327e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7585.peg.511	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7559.peg.2139	specific	425851	71	266	1.34585e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7539.peg.2287	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7518.peg.3389	specific	425851	71	266	7.55327e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7492.peg.1658	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7475.peg.341	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7452.peg.1552	specific	425851	71	266	1.27926e-18	82.0313	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7423.peg.3392	specific	425851	71	266	7.55327e-20	85.4981	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7376.peg.34	specific	425851	71	266	9.07623e-20	85.1129	pfam00753	Lactamase_B	 - 	cl23716
fig|470.7355.peg.1706	specific	425851	71	266	3.0831e-19	83.5721	pfam00753	Lactamase_B	 - 	cl23716
fig|470.2846.peg.770	specific	425851	71	266	3.0831e-19	83.5721	pfam00753	Lactamase_B	 - 	cl23716
fig|287.999.peg.781	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.968.peg.62	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.905.peg.2155	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.876.peg.1414	specific	425851	20	221	6.2021300000000005e-24	96.2837	pfam00753	Lactamase_B	 - 	cl23716
fig|287.850.peg.2052	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.7834.peg.387|DY960_01945	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.7789.peg.3960|DY963_19540	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
fig|287.5972.peg.5654|CSC41_5712	specific	425851	20	221	1.0041299999999999e-25	100.906	pfam00753	Lactamase_B	 - 	cl23716
